行政區,地址,編釘日期,編釘類別
信義區,臺北市信義區富台里019鄰松信路１７３號十三樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１７３號十四樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１７３號十樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１７３號五樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１７３號六樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１７５號,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１７５號七樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１７５號九樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１７５號八樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１７５號十一樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１７５號十二樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１７５號十三樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１７５號十四樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１７５號十樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１７５號五樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１７５號六樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１７５號四樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１７７號,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１７７號七樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１７７號九樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１７７號八樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１７７號十一樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１７７號十二樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１７７號十三樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１７７號十四樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１７７號十樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１７７號五樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１７７號六樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１７７號四樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１７９號七樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１７９號九樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１７９號八樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１７９號十一樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１７９號十二樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１７９號十三樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１７９號十四樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１７９號十樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１７９號五樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１７９號六樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１８１號七樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１８１號九樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１８１號八樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１８１號十一樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１８１號十二樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１８１號十三樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１８１號十四樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１８１號十樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１８１號五樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１８１號六樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１８３號七樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１８３號九樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１８３號八樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１８３號十一樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１８３號十二樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１８３號十三樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１８３號十四樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１８３號十樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１８３號五樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１８３號六樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１８５號七樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１８５號九樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１８５號八樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１８５號十一樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１８５號十二樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１８５號十三樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１８５號十四樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１８５號五樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１８５號六樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１８７號七樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１８７號九樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１８７號八樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１８７號十一樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１８７號十二樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１８７號十三樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１８７號十四樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１８７號五樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１８７號六樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１８９號十一樓,民國114年10月9日,門牌初編
信義區,臺北市信義區富台里019鄰松信路１９１號十一樓,民國114年10月9日,門牌初編
大安區,臺北市大安區民炤里013鄰新生南路一段１５７巷２０號,民國114年11月7日,門牌初編
大安區,臺北市大安區民炤里013鄰新生南路一段１５７巷２０號七樓,民國114年11月7日,門牌初編
大安區,臺北市大安區民炤里013鄰新生南路一段１５７巷２０號七樓之１,民國114年11月7日,門牌初編
大安區,臺北市大安區民炤里013鄰新生南路一段１５７巷２０號九樓,民國114年11月7日,門牌初編
大安區,臺北市大安區民炤里013鄰新生南路一段１５７巷２０號九樓之１,民國114年11月7日,門牌初編
大安區,臺北市大安區民炤里013鄰新生南路一段１５７巷２０號二樓,民國114年11月7日,門牌初編
大安區,臺北市大安區民炤里013鄰新生南路一段１５７巷２０號二樓之１,民國114年11月7日,門牌初編
大安區,臺北市大安區民炤里013鄰新生南路一段１５７巷２０號八樓,民國114年11月7日,門牌初編
大安區,臺北市大安區民炤里013鄰新生南路一段１５７巷２０號八樓之１,民國114年11月7日,門牌初編
大安區,臺北市大安區民炤里013鄰新生南路一段１５７巷２０號十一樓,民國114年11月7日,門牌初編
大安區,臺北市大安區民炤里013鄰新生南路一段１５７巷２０號十一樓之１,民國114年11月7日,門牌初編
大安區,臺北市大安區民炤里013鄰新生南路一段１５７巷２０號十二樓,民國114年11月7日,門牌初編
大安區,臺北市大安區民炤里013鄰新生南路一段１５７巷２０號十二樓之１,民國114年11月7日,門牌初編
大安區,臺北市大安區民炤里013鄰新生南路一段１５７巷２０號十三樓,民國114年11月7日,門牌初編
大安區,臺北市大安區民炤里013鄰新生南路一段１５７巷２０號十三樓之１,民國114年11月7日,門牌初編
大安區,臺北市大安區民炤里013鄰新生南路一段１５７巷２０號十樓,民國114年11月7日,門牌初編
大安區,臺北市大安區民炤里013鄰新生南路一段１５７巷２０號十樓之１,民國114年11月7日,門牌初編
大安區,臺北市大安區民炤里013鄰新生南路一段１５７巷２０號三樓,民國114年11月7日,門牌初編
大安區,臺北市大安區民炤里013鄰新生南路一段１５７巷２０號三樓之１,民國114年11月7日,門牌初編
大安區,臺北市大安區民炤里013鄰新生南路一段１５７巷２０號五樓,民國114年11月7日,門牌初編
大安區,臺北市大安區民炤里013鄰新生南路一段１５７巷２０號五樓之１,民國114年11月7日,門牌初編
大安區,臺北市大安區民炤里013鄰新生南路一段１５７巷２０號六樓,民國114年11月7日,門牌初編
大安區,臺北市大安區民炤里013鄰新生南路一段１５７巷２０號六樓之１,民國114年11月7日,門牌初編
大安區,臺北市大安區民炤里013鄰新生南路一段１５７巷２０號四樓,民國114年11月7日,門牌初編
大安區,臺北市大安區民炤里013鄰新生南路一段１５７巷２０號四樓之１,民國114年11月7日,門牌初編
大安區,臺北市大安區芳和里014鄰和平東路三段２１２巷２７之１號,民國114年10月22日,門牌初編
大安區,臺北市大安區民輝里002鄰新生南路一段１１７號,民國114年10月17日,門牌初編
大安區,臺北市大安區民輝里002鄰新生南路一段１１７號七樓,民國114年10月17日,門牌初編
